,Количество км,Вид доставки,Время суток,Наличие грузчика,Стоимость
1924,3089.0,Удлиненная газель,Раннее утро/поздний вечер,1,1459.34
1925,2498.0,Минивэн,Рабочее время,0,337.82
1926,13144.0,Минивэн,Ночь,1,3314.49
1927,14467.0,Удлиненная газель,Рабочее время,1,2887.05
1928,14265.0,Легковой,Ночь,1,3054.9
1929,10815.0,Газель,Рабочее время,1,2085.33
1930,11133.0,Удлиненная газель,Раннее утро/поздний вечер,1,2702.92
1931,1147.0,Минивэн,Ночь,1,1227.2
1932,11254.0,Удлиненная газель,Раннее утро/поздний вечер,1,2744.06
1933,7317.0,Удлиненная газель,Ночь,0,1696.81
1934,10051.0,Легковой,Ночь,1,2500.54
1935,10915.0,Легковой,Рабочее время,0,1074.81
1936,10070.0,Удлиненная газель,Раннее утро/поздний вечер,1,2669.52
1937,3023.0,Газель,Раннее утро/поздний вечер,1,1302.53
1938,3977.0,Газель,Рабочее время,1,1076.51
1939,9221.0,Минивэн,Рабочее время,1,1871.24
1940,14711.0,Минивэн,Раннее утро/поздний вечер,1,2811.06
1941,5858.0,Легковой,Ночь,0,897.52
1942,4698.0,Удлиненная газель,Раннее утро/поздний вечер,0,738.17
1943,11875.0,Минивэн,Ночь,1,3025.4
1944,1177.0,Газель,Раннее утро/поздний вечер,0,356.54
1945,12972.0,Газель,Ночь,1,3272.18
1946,13585.0,Удлиненная газель,Раннее утро/поздний вечер,1,3175.39
1947,3921.0,Газель,Рабочее время,1,1051.1
1948,5901.0,Удлиненная газель,Рабочее время,1,1401.21
1949,4833.0,Удлиненная газель,Рабочее время,0,653.26
1950,6503.0,Удлиненная газель,Рабочее время,1,1602.52
1951,7959.0,Легковой,Раннее утро/поздний вечер,0,969.05
1952,1646.0,Удлиненная газель,Раннее утро/поздний вечер,0,256.28
1953,14087.0,Минивэн,Рабочее время,1,2377.32
1954,11099.0,Газель,Раннее утро/поздний вечер,0,1889.08
1955,6876.0,Газель,Рабочее время,0,936.27
1956,3023.0,Удлиненная газель,Рабочее время,0,522.95
1957,12427.0,Газель,Ночь,1,3356.62
1958,13707.0,Минивэн,Раннее утро/поздний вечер,0,1976.66
1959,11611.0,Газель,Раннее утро/поздний вечер,0,1900.89
1960,3917.0,Газель,Рабочее время,1,1096.8
1961,7454.0,Удлиненная газель,Ночь,0,1633.67
1962,7362.0,Легковой,Раннее утро/поздний вечер,1,1661.62
1963,10993.0,Газель,Раннее утро/поздний вечер,0,1613.25
1964,5065.0,Минивэн,Ночь,1,1924.65
1965,13288.0,Газель,Ночь,1,3437.68
1966,1680.0000000000002,Удлиненная газель,Раннее утро/поздний вечер,1,1030.34
1967,4138.0,Легковой,Раннее утро/поздний вечер,0,617.96
1968,2179.0,Газель,Ночь,0,549.37
1969,14928.0,Минивэн,Ночь,0,2668.08
1970,15421.0,Минивэн,Ночь,1,3741.23
1971,5557.0,Минивэн,Рабочее время,0,797.38
1972,7252.0,Удлиненная газель,Ночь,1,2562.13
1973,5599.0,Удлиненная газель,Раннее утро/поздний вечер,0,959.12
1974,14389.0,Газель,Раннее утро/поздний вечер,0,2358.55
1975,9929.0,Минивэн,Раннее утро/поздний вечер,0,1488.87
1976,13485.0,Минивэн,Раннее утро/поздний вечер,1,2755.3
1977,13987.0,Легковой,Рабочее время,0,1346.83
1978,1956.0,Легковой,Рабочее время,0,106.43
1979,5873.0,Легковой,Ночь,0,752.71
1980,13284.0,Газель,Ночь,0,2723.7
1981,12525.0,Легковой,Рабочее время,1,1814.67
1982,3854.0,Удлиненная газель,Раннее утро/поздний вечер,1,1334.04
1983,10637.0,Минивэн,Раннее утро/поздний вечер,1,2286.8
1984,7403.0,Газель,Рабочее время,1,1603.1
1985,3717.0,Минивэн,Ночь,0,547.3
1986,4603.0,Минивэн,Ночь,1,1803.34
1987,15377.0,Легковой,Ночь,0,2267.29
1988,2242.0,Минивэн,Рабочее время,0,432.1
1989,14131.0,Газель,Ночь,0,2880.59
1990,14910.0,Газель,Раннее утро/поздний вечер,1,3100.47
1991,2044.0,Минивэн,Ночь,0,483.52
1992,4381.0,Минивэн,Ночь,1,1681.47
1993,1764.0,Легковой,Рабочее время,1,823.66
1994,11381.0,Удлиненная газель,Раннее утро/поздний вечер,1,2860.91
1995,14791.0,Удлиненная газель,Раннее утро/поздний вечер,1,3290.61
1996,14083.0,Газель,Раннее утро/поздний вечер,0,2372.61
1997,13207.0,Минивэн,Раннее утро/поздний вечер,0,1906.59
1998,2732.0,Минивэн,Раннее утро/поздний вечер,0,361.64
1999,7182.0,Удлиненная газель,Рабочее время,0,1162.15
2000,4534.0,Газель,Ночь,0,914.17
2001,9136.0,Легковой,Ночь,0,1356.35
2002,13942.0,Удлиненная газель,Раннее утро/поздний вечер,1,3181.83
2003,11475.0,Легковой,Раннее утро/поздний вечер,0,1374.64
2004,3913.0,Минивэн,Рабочее время,0,433.26
2005,6426.0,Газель,Раннее утро/поздний вечер,0,955.73
2006,10702.0,Минивэн,Раннее утро/поздний вечер,0,1592.16
2007,4269.0,Удлиненная газель,Раннее утро/поздний вечер,0,769.49
2008,11406.0,Минивэн,Рабочее время,1,2035.77
2009,8468.0,Удлиненная газель,Ночь,0,1977.64
2010,5378.0,Удлиненная газель,Ночь,1,2097.53
2011,6317.0,Газель,Раннее утро/поздний вечер,1,1706.88
2012,12081.0,Минивэн,Раннее утро/поздний вечер,1,2631.26
2013,15533.0,Минивэн,Ночь,0,2843.2
2014,6778.0,Газель,Раннее утро/поздний вечер,0,978.47
2015,4840.0,Легковой,Рабочее время,0,549.84
2016,3749.0,Минивэн,Ночь,0,569.27
2017,13043.0,Газель,Раннее утро/поздний вечер,1,2872.82
2018,2632.0,Легковой,Ночь,0,401.52
2019,4317.0,Легковой,Рабочее время,1,1136.54
2020,10691.0,Минивэн,Раннее утро/поздний вечер,1,2251.37
2021,12016.0,Газель,Ночь,1,3416.46
2022,12608.0,Легковой,Рабочее время,1,1898.08
2023,5358.0,Удлиненная газель,Ночь,0,1128.42
2024,7096.0,Минивэн,Рабочее время,1,1565.99
2025,11250.0,Удлиненная газель,Рабочее время,1,2400.49
2026,3544.0,Минивэн,Ночь,1,1534.4
2027,10747.0,Минивэн,Ночь,1,2886.99
2028,3329.0,Легковой,Раннее утро/поздний вечер,0,528.68
2029,14941.0,Легковой,Раннее утро/поздний вечер,0,1831.42
2030,9401.0,Минивэн,Рабочее время,0,1190.53
2031,9060.0,Удлиненная газель,Рабочее время,1,2050.35
2032,3066.0,Легковой,Раннее утро/поздний вечер,1,1275.65
2033,4206.0,Удлиненная газель,Раннее утро/поздний вечер,0,725.67
2034,11843.0,Газель,Раннее утро/поздний вечер,0,1882.68
2035,10467.0,Удлиненная газель,Ночь,0,2407.14
2036,4887.0,Газель,Ночь,0,827.16
2037,10264.0,Легковой,Рабочее время,1,1653.82
2038,14885.0,Газель,Рабочее время,0,1984.66
2039,5073.0,Удлиненная газель,Рабочее время,1,1432.78
2040,13448.0,Удлиненная газель,Раннее утро/поздний вечер,0,2457.67
2041,5028.0,Легковой,Раннее утро/поздний вечер,0,638.47
2042,4053.0,Минивэн,Ночь,1,1723.07
2043,6996.0,Газель,Ночь,1,2226.26
2044,5995.0,Минивэн,Ночь,0,995.0
2045,13320.0,Газель,Раннее утро/поздний вечер,0,2030.27
2046,12041.0,Легковой,Рабочее время,0,1380.95
2047,9743.0,Минивэн,Раннее утро/поздний вечер,1,2092.6
2048,9929.0,Легковой,Ночь,0,1389.22
2049,11399.0,Удлиненная газель,Ночь,1,3478.88
2050,5979.0,Легковой,Ночь,0,888.68
2051,14893.0,Минивэн,Рабочее время,1,2332.68
2052,10207.0,Удлиненная газель,Рабочее время,0,1576.58
2053,6316.0,Удлиненная газель,Рабочее время,0,995.92
2054,15370.0,Легковой,Рабочее время,1,2289.75
2055,2999.0,Удлиненная газель,Раннее утро/поздний вечер,1,1109.11
2056,10498.0,Легковой,Рабочее время,0,1068.31
2057,5162.0,Газель,Рабочее время,1,1391.78
2058,2313.0,Газель,Раннее утро/поздний вечер,0,332.66
2059,14225.0,Газель,Ночь,0,2794.94
2060,10748.0,Минивэн,Рабочее время,0,1318.36
2061,12027.0,Минивэн,Раннее утро/поздний вечер,0,1877.17
2062,13198.0,Удлиненная газель,Ночь,1,4008.11
2063,7079.0,Минивэн,Рабочее время,1,1478.73
2064,8062.000000000001,Минивэн,Раннее утро/поздний вечер,0,1232.45
2065,4238.0,Удлиненная газель,Рабочее время,0,708.35
2066,8215.0,Удлиненная газель,Рабочее время,0,1344.53
2067,15769.0,Легковой,Рабочее время,1,2228.63
2068,8901.0,Легковой,Рабочее время,1,1401.3
2069,2716.0,Газель,Ночь,1,1415.84
2070,5264.0,Легковой,Ночь,1,1823.92
2071,1029.0,Легковой,Раннее утро/поздний вечер,0,208.88
2072,2111.0,Легковой,Рабочее время,0,251.34
2073,14518.0,Минивэн,Ночь,1,3518.27
2074,5118.0,Удлиненная газель,Ночь,1,2187.95
2075,11840.0,Удлиненная газель,Раннее утро/поздний вечер,1,2739.66
2076,4033.0000000000005,Минивэн,Ночь,1,1692.76
2077,15663.0,Минивэн,Раннее утро/поздний вечер,0,2332.53
2078,9273.0,Легковой,Рабочее время,1,1592.76
2079,8907.0,Удлиненная газель,Раннее утро/поздний вечер,1,2277.18
2080,9073.0,Удлиненная газель,Раннее утро/поздний вечер,0,1702.83
2081,4367.0,Минивэн,Раннее утро/поздний вечер,1,1297.21
2082,5429.0,Газель,Ночь,1,1879.13
2083,3853.0,Газель,Рабочее время,1,1152.96
2084,8282.0,Минивэн,Рабочее время,1,1582.47
2085,8228.0,Газель,Рабочее время,0,1207.83
2086,8687.0,Минивэн,Раннее утро/поздний вечер,0,1307.32
2087,14557.0,Легковой,Раннее утро/поздний вечер,1,2596.94
2088,10721.0,Легковой,Ночь,1,2451.08
2089,14037.0,Легковой,Рабочее время,1,2116.61
2090,6802.0,Газель,Раннее утро/поздний вечер,1,1801.63
2091,6493.0,Удлиненная газель,Ночь,1,2263.12
2092,13471.0,Удлиненная газель,Ночь,0,2960.57
2093,13844.0,Удлиненная газель,Раннее утро/поздний вечер,0,2423.95
